timestamp,ch1
1776074470.244,-4288.942133062141
1776074470.248,-4285.946999305129
1776074470.252,-4286.863420827797
1776074470.256,-4295.714711632098
1776074470.26,-4299.536859933956
1776074470.264,-4296.1840982656595
1776074470.2680001,-4286.70695861661
1776074470.272,-4292.5407639194445
1776074470.276,-4290.8420313408415
1776074470.28,-4281.320188202881
1776074470.284,-4280.336711446847
1776074470.288,-4283.108327759305
1776074470.292,-4277.542743389934
1776074470.296,-4274.525257888467
1776074470.3,-4270.770164819975
1776074470.304,-4266.657443840199
1776074470.308,-4267.2385891960375
1776074470.312,-4265.0704699838725
1776074470.316,-4266.903313029207
1776074470.32,-4263.237626938538
1776074470.324,-4258.7896297919315
1776074470.3279998,-4262.231798438049
1776074470.332,-4269.362004919291
1776074470.336,-4269.518467130479
1776074470.34,-4264.846952539319
1776074470.3439999,-4263.483496127546
1776074470.348,-4267.931493274152
1776074470.352,-4269.4737636415675
1776074470.356,-4267.171533962672
1776074470.36,-4266.232760695549
1776074470.3639998,-4265.293987428426
1776074470.368,-4269.809039808398
1776074470.372,-4271.530124131456
1776074470.376,-4271.887752042741
1776074470.3799999,-4261.27067342647
1776074470.3839998,-4264.534028116945
1776074470.388,-4270.948978775618
1776074470.392,-4271.887752042741
1776074470.396,-4270.434888653146
1776074470.4,-4269.9431502751295
1776074470.404,-4271.932455531652
1776074470.408,-4269.160839219194
1776074470.4120002,-4273.139449732238
1776074470.4160001,-4278.637978868243
1776074470.42,-4276.849839311819
1776074470.424,-4271.194847964626
1776074470.4280002,-4272.781821820953
1776074470.4320002,-4271.775993320464
1776074470.436,-4271.485420642545
1776074470.44,-4266.4786298845565
1776074470.444,-4261.896522271219
1776074470.4480002,-4259.549589103412
1776074470.4520001,-4258.543760602923
1776074470.456,-4259.0802024698505
1776074470.46,-4262.120039715772
1776074470.464,-4269.697281086121
1776074470.4680002,-4266.2998159289145
1776074470.4720001,-4264.466972883579
1776074470.476,-4262.768240304976
1776074470.48,-4258.633167580744
1776074470.484,-4266.9480165181185
1776074470.488,-4271.373661920269
1776074470.492,-4271.708938087098
1776074470.496,-4269.876095041764
1776074470.5,-4270.099612486317
1776074470.504,-4268.579693863356
1776074470.5080001,-4266.36687116228
1776074470.512,-4266.344519417825
1776074470.516,-4269.160839219194
1776074470.52,-4267.529161873957
1776074470.524,-4263.46114438309
1776074470.528,-4261.650653082211
1776074470.532,-4272.9382840321405
1776074470.536,-4273.675891599166
1776074470.54,-4273.318263687881
1776074470.544,-4272.021862509473
1776074470.548,-4271.194847964626
1776074470.552,-4272.848877054319
1776074470.556,-4275.419327666679
1776074470.56,-4276.916894545186
1776074470.564,-4276.067528255883
1776074470.5679998,-4275.061699755394
1776074470.572,-4277.855667812308
1776074470.576,-4275.46403115559
1776074470.58,-4273.385318921247
1776074470.5839999,-4275.531086388956
1776074470.588,-4272.044214253929
1776074470.592,-4271.418365409179
1776074470.596,-4268.646749096722
1776074470.6,-4271.328958431359
1776074470.6039999,-4269.540818874934
1776074470.608,-4268.602045607811
1776074470.612,-4270.211371208593
1776074470.616,-4269.384356663747
1776074470.62,-4264.042289738928
1776074470.6239998,-4260.778935048454
1776074470.628,-4256.219179179571
1776074470.632,-4259.773106547965
1776074470.636,-4262.052984482406
1776074470.64,-4262.097687971316
1776074470.644,-4255.772144290465
1776074470.648,-4254.833371023342
1776074470.6520002,-4260.108382714794
1776074470.6560001,-4261.538894359934
1776074470.66,-4254.945129745618
1776074470.664,-4254.006356478495
1776074470.6680002,-4253.849894267309
1776074470.6720002,-4255.0345367234395
1776074470.676,-4257.470876869068
1776074470.68,-4260.086030970339
1776074470.684,-4260.801286792909
1776074470.6880002,-4260.622472837266
1776074470.6920002,-4266.143353717727
1776074470.696,-4268.937321774641
1776074470.7,-4261.561246104389
1776074470.704,-4260.309548414892
1776074470.7080002,-4260.778935048454
1776074470.7120001,-4268.132658974249
1776074470.716,-4266.165705462183
1776074470.72,-4270.054908997406
1776074470.724,-4269.809039808398
1776074470.728,-4266.456278140102
1776074470.732,-4262.611778093788
1776074470.736,-4262.276501926959
1776074470.74,-4260.778935048454
1776074470.744,-4262.231798438049
1776074470.7480001,-4265.964539762084
1776074470.752,-4266.679795584654
1776074470.756,-4264.89165602823
1776074470.76,-4259.2590164254925
1776074470.764,-4265.3610426617915
1776074470.7680001,-4267.730327574054
1776074470.772,-4265.0704699838725
1776074470.776,-4264.936359517141
1776074470.78,-4263.885827527742
1776074470.784,-4257.560283846889
1776074470.788,-4258.834333280842
1776074470.792,-4261.896522271219
1776074470.796,-4268.445583396624
1776074470.8,-4265.897484528718
1776074470.804,-4265.159876961694
1776074470.8079998,-4262.790592049431
1776074470.812,-4265.606911850799
1776074470.816,-4264.936359517141
1776074470.82,-4267.372699662769
1776074470.824,-4264.981063006051
1776074470.828,-4262.924702516163
1776074470.832,-4260.734231559543
1776074470.836,-4257.582635591345
1776074470.84,-4256.688565813132
1776074470.8439999,-4261.22596993756
1776074470.848,-4261.6059495933
1776074470.852,-4262.678833327154
1776074470.856,-4257.157952446693
1776074470.86,-4256.800324535408
1776074470.8639998,-4258.0296704804505
1776074470.868,-4254.2075221785935
1776074470.872,-4255.638033823733
1776074470.876,-4257.515580357978
1776074470.88,-4256.397993135213
1776074470.884,-4247.144370930716
1776074470.888,-4253.492266356024
1776074470.8920002,-4256.152123946205
1776074470.8960001,-4256.308586157392
1776074470.9,-4253.827542522853
1776074470.904,-4254.252225667504
1776074470.9080002,-4255.012184978984
1776074470.9120002,-4260.17543794816
1776074470.9160001,-4259.549589103412
1776074470.92,-4260.264844925981
1776074470.924,-4258.543760602923
1776074470.9280002,-4258.074373969362
1776074470.9320002,-4257.0908972133275
1776074470.936,-4253.626376822755
1776074470.94,-4255.772144290465
1776074470.944,-4259.482533870046
1776074470.9480002,-4259.594292592322
1776074470.9520001,-4262.276501926959
1776074470.956,-4256.643862324222
1776074470.96,-4255.280405912448
1776074470.964,-4255.347461145814
1776074470.968,-4254.31928090087
1776074470.9720001,-4250.139504687727
1776074470.976,-4257.627339080255
1776074470.98,-4251.480609355046
1776074470.984,-4249.111324442783
1776074470.9880002,-4258.9684437475735
1776074470.992,-4255.392164634724
1776074470.996,-4252.9781762335515
1776074471.0,-4251.704126799599
1776074471.004,-4246.250301152504
1776074471.0080001,-4243.501036584501
1776074471.012,-4240.8858824832305
1776074471.016,-4247.881978497741
1776074471.02,-4249.737173287532
1776074471.024,-4255.638033823733
1776074471.028,-4254.431039623147
1776074471.032,-4258.432001880647
1776074471.036,-4258.6555193252
1776074471.04,-4260.309548414892
1776074471.044,-4258.409650136191
1776074471.0479999,-4258.946092003118
1776074471.052,-4259.37077514777
1776074471.056,-4264.735193817043
1776074471.06,-4263.617606594277
1776074471.064,-4257.314414657881
1776074471.068,-4261.091859470828
1776074471.072,-4267.4174031516795
1776074471.076,-4262.879999027253
1776074471.08,-4259.41547863668
1776074471.0839999,-4254.676908812155
1776074471.088,-4257.761449546987
1776074471.092,-4261.337728659836
1776074471.096,-4261.404783893202
1776074471.1,-4257.068545468873
1776074471.1039999,-4246.496170341512
1776074471.108,-4257.426173380158
1776074471.112,-4265.964539762084
1776074471.116,-4266.232760695549
1776074471.12,-4262.9023507717075
1776074471.1239998,-4264.444621139124
1776074471.1279998,-4265.293987428426
1776074471.132,-4266.456278140102
1776074471.136,-4266.523333373468
1776074471.1399999,-4265.22693219506
1776074471.1439998,-4265.718670573076
1776074471.148,-4269.920798530674
1776074471.152,-4264.89165602823
1776074471.156,-4263.327033916358
1776074471.1599998,-4260.108382714794
1776074471.1639998,-4265.562208361889
1776074471.168,-4268.087955485339
1776074471.172,-4276.93924628964
1776074471.1759999,-4277.408632923202
1776074471.1799998,-4278.123888745772
1776074471.1839998,-4281.476650414068
1776074471.188,-4284.3823771932575
1776074471.192,-4275.531086388956
1776074471.1959999,-4265.517504872979
1776074471.2,-4269.026728752462
1776074471.204,-4266.277464184459
1776074471.208,-4261.091859470828
1776074471.2120001,-4261.561246104389
1776074471.216,-4261.337728659836
1776074471.22,-4259.706051314599
1776074471.224,-4264.109344972294
1776074471.2280002,-4259.37077514777
1776074471.232,-4261.740060060031
1776074471.236,-4265.785725806442
1776074471.24,-4266.1880572066375
1776074471.244,-4265.472801384068
1776074471.2480001,-4263.751717061009
1776074471.252,-4260.600121092811
1776074471.256,-4262.991757749529
1776074471.26,-4269.429060152657
1776074471.264,-4266.36687116228
1776074471.2680001,-4265.741022317532
1776074471.272,-4266.411574651191
1776074471.276,-4264.51167637249
1776074471.28,-4258.387298391735
1776074471.284,-4261.360080404292
1776074471.2879999,-4270.144315975227
1776074471.292,-4274.569961377378
1776074471.296,-4270.345481675325
1776074471.3,-4269.65257759721
1776074471.304,-4267.707975829599
1776074471.308,-4269.6078741083
1776074471.312,-4269.518467130479
1776074471.316,-4270.948978775618
1776074471.32,-4266.1880572066375
1776074471.324,-4264.914007772685
1776074471.328,-4265.517504872979
1776074471.332,-4270.770164819975
1776074471.336,-4272.446545654124
1776074471.34,-4261.9635775045845
1776074471.3439999,-4262.008280993496
1776074471.348,-4261.98592924904
1776074471.352,-4264.802249050409
1776074471.356,-4270.300778186414
1776074471.36,-4264.019937994473
1776074471.3639998,-4260.689528070632
1776074471.3679998,-4255.682737312643
1776074471.372,-4256.062716968384
1776074471.376,-4263.0141094939845
1776074471.3799999,-4261.6059495933
1776074471.3839998,-4260.667176326177
1776074471.388,-4257.180304191149
1776074471.392,-4256.308586157392
1776074471.396,-4259.862513525786
1776074471.3999999,-4261.98592924904
1776074471.4039998,-4261.896522271219
1776074471.408,-4255.41451637918
1776074471.412,-4256.330937901847
1776074471.416,-4258.923740258663
1776074471.4199998,-4258.879036769752
1776074471.4239998,-4253.022879722462
1776074471.428,-4251.502961099501
1776074471.432,-4257.180304191149
1776074471.4359999,-4259.191961192127
1776074471.44,-4257.560283846889
1776074471.444,-4251.771182032965
1776074471.448,-4257.068545468873
1776074471.4520001,-4257.426173380158
1776074471.456,-4255.056888467895
1776074471.46,-4256.420344879669
1776074471.464,-4257.26971116897
1776074471.4680002,-4254.632205323244
1776074471.4720001,-4249.55835933189
1776074471.476,-4263.282330427448
1776074471.48,-4257.6049873358
1776074471.484,-4254.967481490074
1776074471.4880002,-4257.2026559356045
1776074471.492,-4260.51071411499
1776074471.496,-4261.091859470828
1776074471.5,-4257.672042569166
1776074471.504,-4255.392164634724
1776074471.5080001,-4253.045231466917
1776074471.512,-4253.827542522853
1776074471.516,-4248.820751764864
1776074471.52,-4253.671080311666
1776074471.524,-4254.565150089878
1776074471.5279999,-4257.917911758174
1776074471.532,-4262.455315882601
1776074471.536,-4254.945129745618
1776074471.54,-4250.430077365646
1776074471.544,-4248.530179086945
1776074471.548,-4254.274577411959
1776074471.552,-4252.0394029664285
1776074471.556,-4253.291100655925
1776074471.56,-4258.364946647281
1776074471.564,-4253.536969844934
1776074471.568,-4250.072449454361
1776074471.572,-4250.474780854557
1776074471.576,-4251.79353377742
1776074471.58,-4250.474780854557
1776074471.5839999,-4251.570016332867
1776074471.588,-4256.733269302043
1776074471.592,-4254.900426256708
1776074471.596,-4252.12880994425
1776074471.6,-4248.597234320311
1776074471.6039999,-4251.994699477518
1776074471.6079998,-4249.379545376247
1776074471.612,-4258.990795492029
1776074471.616,-4258.633167580744
1776074471.62,-4255.056888467895
1776074471.6239998,-4253.6040250783
1776074471.628,-4252.709955300088
1776074471.632,-4257.783801291443
1776074471.636,-4256.17447569066
1776074471.6399999,-4253.55932158939
1776074471.6439998,-4251.212388421582
1776074471.648,-4250.094801198817
1776074471.652,-4256.152123946205
1776074471.656,-4255.570978590367
1776074471.6599998,-4252.352327388803
1776074471.6639998,-4249.021917464962
1776074471.668,-4257.0908972133275
1776074471.672,-4262.052984482406
1776074471.6759999,-4260.220141437071
1776074471.68,-4259.236664681037
