timestamp,ch1
1770732191.648,-33645.81270764026
1770732191.6520002,-33646.59501869619
1770732191.6560001,-33648.04788208579
1770732191.66,-33653.21113505497
1770732191.664,-33644.60571343967
1770732191.668,-33651.73591992092
1770732191.6720002,-33659.17905082453
1770732191.676,-33660.47545200294
1770732191.68,-33666.04103637231
1770732191.684,-33656.58624846771
1770732191.688,-33645.58919019571
1770732191.6920002,-33647.48908847441
1770732191.696,-33644.06927157274
1770732191.7,-33646.14798380709
1770732191.704,-33643.264608772355
1770732191.708,-33646.66207392956
1770732191.712,-33645.87976287362
1770732191.716,-33649.7913181533
1770732191.72,-33649.679559431024
1770732191.724,-33646.32679776273
1770732191.728,-33642.14702154959
1770732191.732,-33643.57753319473
1770732191.736,-33651.445347242996
1770732191.74,-33652.13825132111
1770732191.744,-33656.76506242336
1770732191.748,-33655.87099264515
1770732191.752,-33652.45117574348
1770732191.756,-33659.31316129126
1770732191.76,-33660.63191421413
1770732191.764,-33658.53085023533
1770732191.768,-33649.09841407519
1770732191.772,-33648.651379186085
1770732191.776,-33664.722283449446
1770732191.78,-33651.512402476365
1770732191.784,-33652.9429141215
1770732191.7879999,-33657.39091126811
1770732191.7919998,-33661.503632247885
1770732191.796,-33659.29080954681
1770732191.8,-33662.978847381935
1770732191.804,-33654.596943211196
1770732191.8079998,-33651.87003038765
1770732191.812,-33651.646512943094
1770732191.816,-33653.94874262199
1770732191.82,-33658.083815346225
1770732191.824,-33655.647475200596
1770732191.8279998,-33649.03135884182
1770732191.832,-33656.80976591227
1770732191.836,-33652.629989699126
1770732191.84,-33655.42395775604
1770732191.8439999,-33651.0430158428
1770732191.8479998,-33652.13825132111
1770732191.852,-33647.66790243005
1770732191.856,-33646.90794311857
1770732191.86,-33653.7922804108
1770732191.864,-33651.62416119864
1770732191.868,-33652.697044932494
1770732191.872,-33661.45892875897
1770732191.8760002,-33654.06050134427
1770732191.88,-33660.52015549185
1770732191.884,-33652.2947135323
1770732191.888,-33650.32776002023
1770732191.8920002,-33654.75340542238
1770732191.8960001,-33661.81655667026
1770732191.9,-33657.882649646126
1770732191.904,-33654.574591466735
1770732191.908,-33656.02745485633
1770732191.9120002,-33657.1450420791
1770732191.9160001,-33663.93997239351
1770732191.92,-33667.20332708399
1770732191.924,-33664.38700728262
1770732191.928,-33659.2461060579
1770732191.9320002,-33654.194611811
1770732191.936,-33659.64843745809
1770732191.94,-33660.65426595858
1770732191.944,-33666.532774750325
1770732191.948,-33663.76115843787
1770732191.952,-33663.35882703767
1770732191.956,-33664.18584158252
1770732191.96,-33669.192632340506
1770732191.964,-33664.945800894
1770732191.968,-33662.487109003916
1770732191.9720001,-33655.66982694505
1770732191.976,-33661.928315392535
1770732191.98,-33668.45502477348
1770732191.984,-33663.35882703767
1770732191.988,-33662.37535028164
1770732191.992,-33664.87874566064
1770732191.996,-33663.8952689046
1770732192.0,-33659.93901013601
1770732192.004,-33659.11199559116
1770732192.008,-33659.44727175799
1770732192.012,-33668.499728262395
1770732192.016,-33668.835004429224
1770732192.02,-33674.75821670988
1770732192.024,-33665.638704972116
1770732192.0279999,-33663.98467588242
1770732192.0319998,-33662.978847381935
1770732192.036,-33664.38700728262
1770732192.04,-33668.23150732893
1770732192.044,-33662.15183283709
1770732192.0479999,-33659.067292102256
1770732192.052,-33661.41422527006
1770732192.056,-33676.21108009948
1770732192.06,-33676.00991439938
1770732192.064,-33667.873879417646
1770732192.0679998,-33666.17514683904
1770732192.072,-33672.32187656425
1770732192.076,-33673.595925998205
1770732192.08,-33671.293696319306
1770732192.0839999,-33657.83794615721
1770732192.0879998,-33662.196536325995
1770732192.092,-33664.54346949381
1770732192.096,-33669.46085327397
1770732192.1,-33669.7961294408
1770732192.104,-33664.47641426044
1770732192.108,-33665.52694624984
1770732192.112,-33663.71645494896
1770732192.1160002,-33663.29177180431
1770732192.1200001,-33656.16156532306
1770732192.124,-33663.82821367124
1770732192.128,-33667.11392010617
1770732192.1320002,-33665.72811194994
1770732192.1360002,-33671.76308295287
1770732192.14,-33670.62314398565
1770732192.144,-33673.48416727593
1770732192.148,-33673.37240855365
1770732192.1520002,-33677.84275744471
1770732192.1560001,-33678.200385355995
1770732192.16,-33669.684370718525
1770732192.164,-33668.52208000685
1770732192.168,-33664.14113809361
1770732192.1720002,-33666.80099568379
1770732192.176,-33673.41711204256
1770732192.18,-33670.77960619683
1770732192.184,-33672.210117841976
1770732192.188,-33678.28979233382
1770732192.192,-33678.26744058936
1770732192.196,-33672.23246958643
1770732192.2,-33670.198460841
1770732192.204,-33670.75725445238
1770732192.208,-33674.66880973206
1770732192.2120001,-33668.58913524022
1770732192.216,-33675.2499550879
1770732192.22,-33679.45208304549
1770732192.224,-33676.99339115541
1770732192.228,-33670.51138526337
1770732192.232,-33672.79126319781
1770732192.236,-33674.13236786513
1770732192.24,-33670.578440496734
1770732192.244,-33669.01381838487
1770732192.248,-33660.85543165868
1770732192.252,-33668.007989884376
1770732192.256,-33674.087664376224
1770732192.26,-33677.08279813323
1770732192.264,-33673.595925998205
1770732192.268,-33670.95842015248
1770732192.2719998,-33673.41711204256
1770732192.276,-33673.50651902038
1770732192.28,-33672.79126319781
1770732192.284,-33676.65811498858
1770732192.2879999,-33678.73682722292
1770732192.292,-33679.65324874559
1770732192.296,-33676.121673121655
1770732192.3,-33677.23926034442
1770732192.304,-33668.700893962494
1770732192.3079998,-33674.66880973206
1770732192.312,-33673.95355390949
1770732192.316,-33674.17707135404
1770732192.32,-33672.076007375246
1770732192.324,-33668.90205966259
1770732192.3279998,-33672.52304226435
1770732192.332,-33677.55218476679
1770732192.336,-33672.344228308706
1770732192.34,-33676.65811498858
1770732192.344,-33676.680466733036
1770732192.348,-33677.932164422535
1770732192.352,-33680.12263537916
1770732192.3560002,-33678.87093768966
1770732192.3600001,-33673.64062948711
1770732192.364,-33667.56095499527
1770732192.368,-33670.37727479664
1770732192.3720002,-33676.412245799576
1770732192.3760002,-33679.966173167966
1770732192.38,-33674.66880973206
1770732192.384,-33667.11392010617
1770732192.388,-33671.87484167515
1770732192.3920002,-33674.89232717661
1770732192.3960001,-33675.495824276906
1770732192.4,-33676.05461788829
1770732192.404,-33669.95259165199
1770732192.408,-33677.32866732224
1770732192.4120002,-33680.90494643509
1770732192.4160001,-33679.31797257876
1770732192.42,-33680.07793189024
1770732192.424,-33684.32476333675
1770732192.428,-33679.116806878665
1770732192.432,-33676.76987371086
1770732192.436,-33669.840832929716
1770732192.44,-33675.67463823255
1770732192.444,-33676.72517022195
1770732192.448,-33679.58619351223
